Temperature,AverageEnergyPerSite,EnergyErrorPerSite,SpecificHeatPerSite
0.5,-1.9999978125000002,7.744509013232253e-07,6.999877484759054e-05
0.6,-1.9999878125000001,1.5802258151881022e-06,0.0002708069270656526
0.7,-1.9999046093750001,5.10756261787733e-06,0.0015619492657202613
0.8,-1.999613046875,7.0319363003234255e-06,0.004902507196691274
0.9,-1.9988353906249998,2.0330328706207395e-05,0.011707263383012688
1.0,-1.9972084374999999,2.9028398503792536e-05,0.02287188444378785
1.1,-1.9939020312500002,3.9624483205799726e-05,0.04201355019493476
1.2,-1.9886271875,7.570022870673893e-05,0.06704882617623772
1.3,-1.9802003124999998,0.0001294993259579811,0.10094540354663228
1.4,-1.968032109375,0.00012414843557877577,0.14501633495678054
1.5,-1.95125265625,0.0001410385162902309,0.19712403313263216
1.6,-1.9285356250000003,0.00023961493684725494,0.26084573584959075
1.7,-1.898279375,0.00032566974697039765,0.34074663487025386
1.8,-1.8585321875,0.0003433137654170244,0.44055136225116276
1.9,-1.8080139062500002,0.0003052402207214897,0.5686295353527467
2.0,-1.7464761718750001,0.000568841086617084,0.7102239002905222
2.1,-1.66645234375,0.0006547649624571068,0.8856918094440911
2.2,-1.5678511718750001,0.0010068705830273506,1.0552975557669602
2.3,-1.457432109375,0.0012302004564985715,1.1650859059575098
2.4,-1.33641078125,0.0014602828018944424,1.1861355591251652
2.5,-1.222471171875,0.0008627513013495304,1.1033897054899375
2.6,-1.1179315625,0.0006968923064042301,0.960454031840794
2.7,-1.0306686718749998,0.0009315695793391239,0.8115250681326655
2.8,-0.9577196874999999,0.0008149403855779651,0.6823528553818583
2.9,-0.8935828125,0.0007117817788987428,0.5713191987031798
3.0,-0.8416309375000001,0.000445590890417039,0.4840992486381942
