Temperature,AverageEnergyPerSite,EnergyErrorPerSite,SpecificHeatPerSite
0.5,-1.9784076055908204,0.007566467716176276,15.07323180684034
0.6,-1.9795348895263674,0.007359841086934023,10.697477401628122
0.7,-1.9849948364257815,0.006006210550891717,6.761302106916651
0.8,-1.9757467462158207,0.006625580192037433,7.405983421523386
0.9,-1.9945024627685546,0.002984070423482346,1.5783314244092455
1.0,-1.9964463867187499,0.0007117615052691792,0.2513823946883349
1.1,-1.9898900341796875,0.002010946306720279,1.1248988118683527
1.2,-1.984432240600586,0.0022965221290392893,1.039717837808338
1.3,-1.9736626947021485,0.0034580003616737744,1.4318041456028054
1.4,-1.9648705505371094,0.0029077124059124384,0.748955345862873
1.5,-1.9462371856689453,0.0028801952255496817,1.0168000324491813
1.6,-1.9234612200927734,0.0033657666721216696,0.9892827028672
1.7,-1.898095233154297,9.832834842202716e-05,0.35670143766563844
1.8,-1.8593071661376952,3.044989730208114e-05,0.4386037304368388
1.9,-1.8091040155029294,0.00037357665543124777,0.6076407258670843
2.0,-1.7454956304931641,5.8611749421833217e-05,0.7228099140766062
2.1,-1.6620341259765623,0.00010564270711718474,0.9640402062763719
2.2,-1.5462624377441405,0.00023997309982249783,1.4227980847581494
2.3,-1.3554766766357422,0.0006923953016394941,2.117898178861624
2.4,-1.2040032684326172,0.0002026356533024269,1.1370022944630718
2.5,-1.105735567626953,0.00010166856733419953,0.8615075516556681
2.6,-1.0282304284667967,6.199880912345244e-05,0.705344893218708
2.7,-0.9634502526855468,7.678125653208869e-05,0.5971286704384641
2.8,-0.9080441748046876,6.506543249008104e-05,0.5154931734316344
2.9,-0.8599246435546875,4.590551184750578e-05,0.45045827454428755
3.0,-0.8173865979003906,5.410187429751596e-05,0.40238933375642066
